year,selling_price,km_driven,fuel,transmission,owner,brand,brand_model
2016,721075.8568107665,48889.61882752984,Diesel,manual,1,maruti,maruti ertiga
2015,324423.07569312834,23593.284545723986,Petrol,manual,1,hyundai,hyundai eon
1998,54388.85237283981,37740.40364498392,Lpg,manual,1,maruti,maruti omni
2019,739419.4882029006,23492.949323333643,Diesel,manual,1,mahindra,mahindra bolero
2018,648387.1317105736,16704.99787490455,Diesel,manual,1,maruti,maruti swift
2009,81013.96547312137,54492.42801116651,Lpg,manual,1,maruti,maruti 800
2016,1252840.8940350348,57281.53304046801,Diesel,manual,1,toyota,toyota innova
2016,518671.6954161212,64898.436898645865,Petrol,manual,1,maruti,maruti swift
2008,135910.94953547593,69228.89417275548,Petrol,manual,1,hyundai,hyundai accent
2013,279291.59529091325,69822.53954018981,Diesel,manual,1,mahindra,mahindra quanto
2017,562632.6797748507,68965.98059540772,Diesel,manual,1,maruti,maruti swift
2015,423965.83207022544,59838.816259419385,Petrol,manual,1,maruti,maruti swift
2007,138407.0220552498,149038.63331537336,Petrol,manual,1,hyundai,hyundai santro
2001,48497.97132542242,86726.49433626204,Petrol,manual,1,maruti,maruti 800
2017,583954.5679328357,27419.476510005486,Petrol,manual,1,maruti,maruti baleno
2015,681116.4168101369,59450.50558350056,Diesel,manual,1,maruti,maruti swift
2015,492066.997874474,51039.920122290125,Diesel,manual,1,ford,ford figo
2013,353792.6449493396,30219.61126371501,Petrol,manual,1,hyundai,hyundai santro
2018,209782.51242793488,28745.33807393978,Petrol,manual,1,maruti,maruti alto
2015,299568.292527479,71710.8189103663,Diesel,manual,1,maruti,maruti swift
2015,273708.9496328088,17023.116974406188,Petrol,manual,1,hyundai,hyundai eon
2013,168691.5846211657,239015.6523798452,Diesel,manual,1,tata,tata indica
2008,485547.8569389192,163973.63466644645,Diesel,manual,1,toyota,toyota innova
2011,311728.5705151686,106866.84382432478,Petrol,manual,1,toyota,toyota etios
2009,132782.58061441145,59794.19305899618,Petrol,manual,1,maruti,maruti 800
2015,854954.5629025843,120951.77304825018,Diesel,manual,1,maruti,maruti swift
2009,380141.0233901313,107955.06674403952,Diesel,manual,1,mahindra,mahindra scorpio
2017,913504.4840908468,39937.46306475685,Diesel,manual,1,maruti,maruti vitara
2014,558869.0868155166,74952.96577208604,Diesel,manual,1,maruti,maruti swift
2011,333407.9878977273,122990.80298365671,Diesel,manual,1,maruti,maruti swift
2004,118585.44221289676,88016.33353459202,Petrol,manual,1,hyundai,hyundai accent
2013,143583.96434412297,187644.72795242717,Diesel,manual,1,tata,tata indica
2013,609416.2879767012,126094.24079504944,Diesel,manual,1,renault,renault duster
2010,216382.8000125434,68809.16143410442,Petrol,manual,1,maruti,maruti alto
2014,416940.53290224896,17410.102815493134,Petrol,automatic,1,honda,honda amaze
2005,233587.4345166079,79577.3535967593,Petrol,manual,1,hyundai,hyundai getz
2008,109676.67733451175,35977.73419579164,Petrol,manual,1,hyundai,hyundai santro
2010,269451.5887357891,77453.73695983867,Petrol,manual,1,maruti,maruti sx4
2012,178442.45728828397,20694.994426697813,Petrol,manual,1,maruti,maruti alto
2018,609217.3019912654,21863.271756814476,Diesel,manual,1,maruti,maruti ignis
2015,210663.73702186704,64652.859541429214,Diesel,manual,1,tata,tata indigo
2016,975496.7139037836,52125.86416366592,Diesel,manual,1,mahindra,mahindra xuv500
2017,405166.0858426376,31064.08643561657,Petrol,automatic,1,maruti,maruti alto
2016,289059.8232078909,29478.490306130752,Petrol,manual,1,hyundai,hyundai eon
2013,573340.8637863789,33149.42809458474,Diesel,manual,1,maruti,maruti swift
2014,686406.5029502366,27736.85389479961,Diesel,manual,1,nissan,nissan evalia
2017,608675.981580021,29206.717381367864,Diesel,manual,1,hyundai,hyundai grand
2014,360163.856592089,35249.909816528976,Petrol,manual,1,hyundai,hyundai i10
2016,433617.3007035998,33691.308846074564,Diesel,manual,1,mahindra,mahindra kuv
2008,224264.3675997276,32473.460587892743,Petrol,manual,1,maruti,maruti wagon
2009,188301.18864637587,28159.497326978995,Petrol,manual,1,hyundai,hyundai santro
2004,86710.74427421967,92302.11901125188,Petrol,manual,1,hyundai,hyundai santro
2013,626954.9324417522,50704.35157496277,Diesel,manual,1,hyundai,hyundai verna
2014,304270.3590001728,37998.262122684064,Petrol,manual,1,maruti,maruti eeco
2013,511997.9943791366,44032.56027776304,Petrol,manual,1,honda,honda city
2014,293160.5288915873,12156.211614845048,Petrol,manual,1,hyundai,hyundai eon
2011,197480.0866071166,41830.15989831381,Diesel,manual,1,tata,tata indica
2010,253673.41354115296,121181.6743722864,Petrol,manual,1,hyundai,hyundai i20
2004,76656.02282837043,54181.6756106872,Petrol,manual,1,maruti,maruti alto
2010,208116.3925766896,48862.35805228433,Petrol,manual,1,hyundai,hyundai i10
2014,435132.81066792377,82978.86683401167,Diesel,manual,1,mahindra,mahindra scorpio
2015,303478.6927060295,21068.33012912317,Petrol,manual,1,chevrolet,chevrolet sail
2013,411839.51986498287,48793.15452212584,Petrol,manual,1,hyundai,hyundai i20
2015,799458.3603940371,50676.989161288286,Diesel,manual,1,mahindra,mahindra xuv500
2011,562065.2003809282,91081.17407485824,Diesel,manual,1,ford,ford fiesta
2011,523153.78159724624,80071.92978657597,Diesel,manual,1,ford,ford fiesta
2018,1057116.138253253,42443.68225817615,Diesel,manual,1,renault,renault captur
2014,362716.37256069545,173767.3793967141,Diesel,manual,1,mahindra,mahindra xylo
2011,338696.869666336,168661.47481353226,Diesel,manual,1,tata,tata new
2007,176608.5960181356,82665.29676944733,Petrol,manual,1,honda,honda civic
2006,48652.95807190204,140857.2287635183,Diesel,manual,1,tata,tata indica
2013,395438.2968555452,58612.54463290274,Diesel,manual,1,renault,renault duster
2011,145389.65026476412,50594.0618861083,Diesel,manual,1,tata,tata indigo
2015,784191.6524316974,73440.79679183755,Diesel,manual,1,mahindra,mahindra scorpio
2009,433379.6444792462,93900.97806415208,Diesel,manual,1,mahindra,mahindra scorpio
2012,173145.9605904869,78741.96620282349,Diesel,manual,1,maruti,maruti swift
2007,183391.11114858225,69698.39048295199,Petrol,manual,1,honda,honda accord
2006,118442.5300533476,88969.59528645752,Petrol,manual,1,hyundai,hyundai accent
2019,931510.7445848048,43272.26413982096,Diesel,manual,1,mahindra,mahindra bolero
2011,103417.10228946195,102484.0213243548,Diesel,manual,1,tata,tata indigo
2013,231671.2901315785,70269.58240362928,Petrol,manual,1,maruti,maruti wagon
2018,663937.4890965859,25236.5262148055,Diesel,manual,1,volkswagen,volkswagen ameo
2017,426131.1111573577,40954.39711211095,Petrol,manual,1,nissan,nissan micra
2019,1006482.1167186945,4371.965683467421,Petrol,manual,1,ford,ford ecosport
2012,638940.7274463255,80940.4335534,Diesel,manual,1,mahindra,mahindra xuv500
2016,935658.4702791404,67894.58302524238,Diesel,automatic,1,mahindra,mahindra xuv500
2016,1353006.9531156498,31034.219912040156,Diesel,manual,1,mahindra,mahindra xuv500
2017,643598.6597653981,20042.36721976587,Diesel,automatic,1,maruti,maruti swift
2017,647439.5710743066,29929.81139495028,Diesel,automatic,1,maruti,maruti swift
2016,566139.0499579654,53490.75890235348,Diesel,manual,1,maruti,maruti swift
2013,671468.1375206691,39926.08982723015,Diesel,manual,1,mahindra,mahindra thar
2007,180524.1890648648,64805.088694835686,Diesel,manual,1,tata,tata new
2010,329923.78322845977,63989.86079258181,Diesel,manual,1,maruti,maruti swift
2012,423930.2029970801,32154.297587232493,Diesel,manual,1,ford,ford figo
2012,456923.7767620491,74411.78506024496,Diesel,automatic,1,hyundai,hyundai verna
2011,230167.59189918864,72101.88621666048,Diesel,manual,1,ford,ford figo
2007,125446.763119251,66588.80396538798,Petrol,manual,1,maruti,maruti alto
2012,684133.0604809084,74714.47873207013,Diesel,automatic,1,renault,renault koleos
2009,158051.1743485619,48099.347554554,Lpg,manual,1,maruti,maruti wagon
2012,319298.9356618374,92354.03375941185,Diesel,manual,1,volkswagen,volkswagen polo
2005,113226.59981360346,97368.6388107166,Diesel,manual,1,ford,ford ikon
2007,762823.3509126287,102298.25837394618,Diesel,manual,1,mercedes-benz,mercedes-benz new
2004,119937.968626207,123857.45167486984,Diesel,manual,1,mahindra,mahindra bolero
2012,326909.4852502716,94824.6150969273,Petrol,manual,1,hyundai,hyundai i20
2014,768606.659489994,81180.91483328292,Diesel,manual,1,mahindra,mahindra scorpio
2017,648922.1318943884,143239.55355748488,Diesel,manual,1,maruti,maruti ertiga
2013,222804.81029691215,36083.99115987872,Petrol,manual,1,maruti,maruti alto
2012,607433.1838062995,108897.85853930432,Diesel,manual,1,maruti,maruti ertiga
2012,186049.40142114885,145681.7785757471,Diesel,manual,1,tata,tata manza
2011,214322.8445041029,52648.51445409111,Petrol,manual,1,maruti,maruti wagon
2009,64063.97636737053,68476.03756964352,Petrol,manual,1,chevrolet,chevrolet spark
2018,1043543.4015426028,66622.16807406412,Diesel,manual,1,hyundai,hyundai creta
2014,814677.8029364413,23914.589038519603,Diesel,manual,1,ford,ford fiesta
2012,662736.2093502409,107812.35896527256,Diesel,manual,1,mahindra,mahindra xuv500
2016,248499.7357956153,44829.83074125059,Petrol,manual,1,renault,renault kwid
2011,175541.25138256414,97564.48678356934,Diesel,manual,1,volkswagen,volkswagen polo
2012,257314.0807379081,105663.6802339944,Diesel,manual,1,mahindra,mahindra quanto
2013,1019903.9709294448,90028.16337036053,Diesel,manual,1,toyota,toyota innova
2009,233573.30266671767,164148.86496625995,Diesel,manual,1,maruti,maruti swift
2015,576003.8438911851,50974.79153173057,Diesel,manual,1,mahindra,mahindra scorpio
2012,36425.176922921455,31730.164837750275,Petrol,manual,1,tata,tata nano
2016,583065.5505255841,46912.36548961686,Diesel,manual,1,hyundai,hyundai creta
2012,242035.7366879552,119083.7062299893,Petrol,manual,1,maruti,maruti sx4
2017,598255.2877661904,22443.38592335754,Petrol,automatic,1,hyundai,hyundai grand
2016,715942.0185714168,7271.385216567429,Petrol,manual,1,maruti,maruti swift
2015,668859.2334348687,11108.819609500568,Petrol,manual,1,maruti,maruti ertiga
2017,566975.8219958205,9942.888408087512,Petrol,automatic,1,hyundai,hyundai grand
2016,262228.6554579301,42732.84076482928,Petrol,manual,1,chevrolet,chevrolet beat
2015,750347.4286553864,38429.51126602706,Diesel,manual,1,maruti,maruti s-cross
2012,239117.73033721783,42238.83024164047,Petrol,manual,1,hyundai,hyundai i10
2013,1246235.1288127964,47708.97972157736,Diesel,automatic,1,audi,audi a6
2005,72781.6887098844,51324.154114616416,Petrol,manual,1,hyundai,hyundai santro
2012,389986.7930470965,59957.635650625234,Diesel,manual,1,skoda,skoda laura
2015,827848.7425840172,60357.08058598897,Petrol,manual,1,hyundai,hyundai verna
2017,572860.0383974481,54829.27706697517,Diesel,manual,1,maruti,maruti swift
2014,349034.8468404045,162752.41087264402,Diesel,manual,1,chevrolet,chevrolet enjoy
2009,137354.46700444006,96302.59006582965,Petrol,manual,1,maruti,maruti alto
2008,114816.37994725922,99044.36830571374,Diesel,manual,1,tata,tata indigo
2013,191261.19456531416,64776.346990721904,Diesel,manual,1,tata,tata indica
2014,268114.82515768846,59648.32090325073,Diesel,manual,1,fiat,fiat grande
2012,453860.611708034,26527.187441190566,Diesel,manual,1,maruti,maruti swift
2016,484134.7445841436,34617.650157012366,Petrol,manual,1,maruti,maruti swift
2012,267952.81940611784,39310.31978945778,Petrol,manual,1,maruti,maruti alto
2012,252714.4017243782,64750.41389262841,Diesel,manual,1,volkswagen,volkswagen polo
2017,820952.5031126606,28719.646202483065,Diesel,manual,1,mahindra,mahindra thar
2016,929600.5248807826,84242.91018651838,Diesel,manual,1,tata,tata safari
2018,627453.4970335383,43141.70628848973,Petrol,manual,1,maruti,maruti baleno
2011,889279.7922270052,115116.55064384904,Diesel,manual,1,mitsubishi,mitsubishi pajero
2006,152246.00172260051,69901.60925205577,Petrol,manual,1,maruti,maruti alto
2006,318322.67394350644,136347.36428666016,Diesel,manual,1,mahindra,mahindra scorpio
2005,109358.0528164314,80760.54608914549,Petrol,manual,1,maruti,maruti wagon
2015,570607.937627274,65329.533920865295,Diesel,manual,1,hyundai,hyundai i20
2016,327857.8197115872,25905.92307885902,Petrol,manual,1,maruti,maruti swift
2015,217604.9225920679,32182.39001215641,Petrol,manual,1,maruti,maruti swift
2017,183858.9767144968,28221.183177447525,Petrol,manual,1,maruti,maruti alto
2018,467489.45779831865,4037.734271035847,Diesel,manual,1,mahindra,mahindra thar
2014,308025.79287512816,31376.693137178198,Petrol,manual,1,maruti,maruti ritz
2008,96648.80480403655,89304.90511709556,Diesel,manual,1,tata,tata indigo
2013,196677.8529862466,56899.31580166992,Diesel,manual,1,tata,tata indica
2012,155178.3781646022,91645.98602665337,Diesel,manual,1,tata,tata indica
2014,265269.814294933,48252.41865577985,Diesel,manual,1,fiat,fiat grande
2012,447014.8776024527,32339.45924006657,Diesel,manual,1,maruti,maruti swift
2016,466344.1131519944,41862.49088147985,Petrol,manual,1,maruti,maruti swift
2012,259431.13780771097,32575.16276454163,Petrol,manual,1,maruti,maruti alto
2012,261907.12221225924,57179.660955077794,Diesel,manual,1,volkswagen,volkswagen polo
2017,807780.2848901596,15113.963745913488,Petrol,manual,1,tata,tata nexon
2017,814963.8201545402,25200.188832738357,Diesel,manual,1,mahindra,mahindra thar
2016,904228.3401664256,72753.59551545957,Diesel,manual,1,tata,tata safari
2012,999123.2006850597,93363.22187293346,Diesel,manual,1,toyota,toyota innova
2018,635458.333164216,33084.45922577691,Petrol,manual,1,maruti,maruti baleno
2011,803421.0878293462,121300.24743047424,Diesel,manual,1,mitsubishi,mitsubishi pajero
2013,167633.3402915041,74193.76253672503,Petrol,manual,1,maruti,maruti 800
2006,173090.5784108665,57763.18030686132,Petrol,manual,1,maruti,maruti alto
2006,320808.5623254632,121893.41563203756,Diesel,manual,1,mahindra,mahindra scorpio
2015,345189.2369762481,40298.56338268713,Petrol,manual,1,datsun,datsun go
2006,84857.53204284616,35356.46211612979,Petrol,manual,1,maruti,maruti 800
2005,105206.56415308776,107230.7126593746,Petrol,manual,1,maruti,maruti wagon
2008,63657.03816883856,106268.37152545128,Petrol,manual,1,tata,tata indica
2012,307429.03224338294,85678.96338603865,Diesel,manual,1,hyundai,hyundai verna
2018,663146.8140260461,25822.012594111173,Diesel,manual,1,maruti,maruti vitara
2005,163530.32141954475,46791.67194667016,Petrol,manual,1,hyundai,hyundai santro
2013,412632.372086051,66685.92714455786,Diesel,manual,1,renault,renault fluence
2010,219310.34729980576,96185.55410558711,Diesel,manual,1,hyundai,hyundai verna
2008,105655.15119209944,106192.46047707173,Diesel,manual,1,maruti,maruti swift
2012,254942.83554575956,154497.1289246562,Diesel,manual,1,maruti,maruti swift
2017,560442.7106944403,33319.60697403459,Diesel,manual,1,ford,ford figo
2015,414618.1433801042,76568.77060724508,Diesel,manual,1,maruti,maruti swift
2015,241644.55016925948,107859.61629287004,Petrol,manual,1,datsun,datsun go
2019,703690.0024370631,4637.411942848509,Diesel,manual,1,maruti,maruti swift
2013,196613.94772630848,41939.98838240276,Petrol,manual,1,chevrolet,chevrolet beat
2016,957135.739890772,69475.92287242084,Diesel,automatic,1,hyundai,hyundai creta
2017,695239.5519814842,46893.71896559594,Diesel,automatic,1,skoda,skoda rapid
2019,743990.8587179179,24862.092770536863,Diesel,automatic,1,maruti,maruti swift
2007,105799.97180850682,110300.39511345507,Petrol,manual,1,maruti,maruti alto
2019,1014859.5336326482,35299.39310907442,Diesel,manual,1,tata,tata hexa
2016,266899.05219879607,26418.68342129667,Petrol,manual,1,renault,renault kwid
2009,146441.376336777,34371.70672179675,Diesel,manual,1,tata,tata indica
2010,182862.6898658592,44417.31721600837,Petrol,manual,1,tata,tata manza
2010,142864.46850895678,115164.28017759309,Diesel,manual,1,maruti,maruti ritz
2011,235472.8790254256,81465.75960890866,Petrol,manual,1,maruti,maruti swift
2013,357477.81284255406,52716.992004875,Petrol,manual,1,maruti,maruti swift
2006,95471.426087338,101242.73766665188,Petrol,manual,1,maruti,maruti alto
2007,192217.42780513,206094.51131759412,Diesel,manual,1,mahindra,mahindra bolero
2012,181686.0595030388,44648.33087889176,Diesel,manual,1,tata,tata indica
2019,315821.61856373964,15532.967361644543,Petrol,manual,1,renault,renault kwid
2018,782134.1702119544,45689.88542422712,Petrol,manual,1,hyundai,hyundai verna
2000,61868.1053396426,56081.8326200582,Petrol,manual,1,maruti,maruti zen
2010,86930.81391075157,59826.61569324847,Petrol,manual,1,fiat,fiat punto
2018,455201.67420027975,9015.087913068342,Petrol,manual,1,hyundai,hyundai xcent
2013,229288.01773246287,37834.34345296998,Petrol,manual,1,hyundai,hyundai eon
2010,233502.81036922932,69644.10623261443,Diesel,manual,1,tata,tata new
2005,134611.09054746386,51820.54066353734,Petrol,manual,1,maruti,maruti wagon
2002,106589.78758211884,80620.82438876992,Petrol,manual,1,maruti,maruti alto
2010,518510.27112331765,96512.8264792084,Diesel,manual,1,mahindra,mahindra scorpio
2018,344168.7980604737,28649.00999456292,Petrol,manual,1,mahindra,mahindra kuv
2010,117764.9727343964,65743.82880005192,Petrol,manual,1,maruti,maruti a-star
2006,55140.17489743588,78390.7708969769,Diesel,manual,1,tata,tata indica
2005,74561.06542619957,62675.563749142624,Petrol,manual,1,hyundai,hyundai santro
2003,58377.88929909715,40553.64237117,Petrol,manual,1,maruti,maruti 800
2008,119744.18027169256,56606.986252684095,Petrol,manual,1,maruti,maruti alto
2004,114298.52346230144,93426.0708366895,Petrol,manual,1,honda,honda city
2008,128012.04722515968,175678.26565636872,Lpg,manual,1,maruti,maruti wagon
1998,62790.98762064983,74127.93977932248,Petrol,manual,1,maruti,maruti zen
2012,138936.54675925942,80303.47660686333,Diesel,manual,1,tata,tata indigo
2019,671714.1861744474,46227.05057890842,Petrol,manual,1,maruti,maruti baleno
2016,335054.70740449923,53907.95154050781,Petrol,manual,1,honda,honda amaze
2014,313096.3796281638,13063.651567189185,Petrol,manual,1,maruti,maruti wagon
2006,61328.641764211454,114294.35068749018,Petrol,manual,1,hyundai,hyundai santro
2014,510924.5054509589,84004.1234652874,Diesel,manual,1,tata,tata safari
2014,518636.5852738352,115506.72154550986,Diesel,manual,1,maruti,maruti ertiga
2013,337905.5449641405,72238.84081524279,Diesel,manual,1,hyundai,hyundai verna
2012,153692.67775780187,137790.69797709948,Diesel,manual,1,ford,ford fiesta
2016,160030.90011856912,128528.41115851204,Petrol,manual,1,chevrolet,chevrolet beat
2018,526099.1323339293,7807.306046336718,Petrol,manual,1,maruti,maruti baleno
2018,497828.17237877,12006.833366916231,Petrol,manual,1,volkswagen,volkswagen ameo
2012,115839.3642066742,64052.77720766603,Diesel,manual,1,tata,tata indica
2008,241303.8944741281,49556.54614751924,Petrol,manual,1,hyundai,hyundai verna
2011,194891.15584694507,67083.38870524493,Diesel,manual,1,ford,ford figo
2006,143296.9125734325,36883.22552363521,Petrol,manual,1,chevrolet,chevrolet aveo
2016,529837.927322295,29572.91635845466,Petrol,manual,1,tata,tata zest
2013,414072.1449931408,73657.55202767812,Diesel,manual,1,tata,tata safari
2009,286747.7724861548,57226.66466910697,Diesel,manual,1,mahindra,mahindra bolero
2020,918696.7617501256,4384.658008920621,Diesel,manual,1,hyundai,hyundai venue
2017,723879.4668517495,28955.12076377188,Diesel,manual,1,honda,honda wr-v
2011,481242.67572721565,36605.95463219467,Diesel,manual,1,hyundai,hyundai verna
2011,239609.81186211563,50202.65261661201,Petrol,manual,1,maruti,maruti wagon
2018,741699.6880660945,45237.35285668399,Diesel,manual,1,maruti,maruti swift
2011,177002.86052513213,53344.8644670397,Petrol,manual,1,ford,ford figo
2011,192734.3658592389,118145.17879977856,Diesel,manual,1,maruti,maruti ritz
2004,296694.0384088665,129854.09149425356,Diesel,manual,1,mahindra,mahindra bolero
2019,1031608.2541372142,36717.05148784679,Diesel,manual,1,tata,tata hexa
2001,55526.86551218643,42460.912005307655,Petrol,manual,1,hyundai,hyundai santro
2017,604085.1068443339,9958.114140793292,Petrol,manual,1,hyundai,hyundai i20
2015,482545.5711826297,93000.97825806851,Diesel,manual,1,nissan,nissan terrano
2016,395980.14164880174,62240.189006068926,Petrol,manual,1,mahindra,mahindra kuv
2016,255569.0574090207,23318.053792856925,Petrol,manual,1,renault,renault kwid
2017,318683.8956809172,27305.9221389714,Petrol,manual,1,maruti,maruti wagon
2011,249392.4390053809,51132.32317428528,Petrol,manual,1,hyundai,hyundai i10
2014,200058.8874463018,23914.47302202102,Petrol,manual,1,maruti,maruti alto
2019,492609.4424741922,12343.377105484944,Petrol,manual,1,maruti,maruti ignis
2009,156244.99310930425,25577.51760401044,Diesel,manual,1,tata,tata indica
2010,176828.97331647648,51466.1234726973,Petrol,manual,1,chevrolet,chevrolet spark
2009,180066.38036693636,47092.93615587411,Petrol,manual,1,chevrolet,chevrolet spark
2010,206354.2899500666,53672.169601724185,Petrol,manual,1,tata,tata manza
2018,864050.0035443718,46587.90487375994,Diesel,manual,1,hyundai,hyundai creta
2017,1107834.2162533444,46188.03955735765,Diesel,automatic,1,tata,tata hexa
2008,363429.1553444368,28786.88181495761,Petrol,manual,1,toyota,toyota corolla
2010,145872.4498923937,80586.42153216896,Diesel,manual,1,maruti,maruti ritz
2014,187511.32174918355,92257.84767655592,Diesel,manual,1,tata,tata manza
2016,272283.9250774467,45629.08823596502,Diesel,manual,1,maruti,maruti swift
2007,74202.08464513838,67528.6170453531,Petrol,manual,1,maruti,maruti wagon
2014,161621.52364008935,67038.19162076605,Petrol,manual,1,chevrolet,chevrolet beat
2011,161816.4569628134,64684.95821562706,Petrol,manual,1,hyundai,hyundai accent
2010,111997.117052972,63554.01153540109,Petrol,manual,1,tata,tata manza
2016,429259.53869967087,77706.74921152367,Diesel,manual,1,ford,ford figo
2013,251514.0723678165,99417.1433967256,Lpg,manual,1,hyundai,hyundai i10
2013,806859.5264726327,209209.9095414836,Diesel,manual,1,toyota,toyota innova
2014,523689.4212272464,87544.48172672628,Diesel,manual,1,mahindra,mahindra scorpio
2007,124772.28767180142,88993.36085187669,Petrol,manual,1,maruti,maruti alto
2010,139934.47343513343,75934.22893903255,Petrol,manual,1,chevrolet,chevrolet beat
2012,359125.8885431585,140859.5051791693,Diesel,manual,1,mahindra,mahindra scorpio
2014,487123.10943313566,77072.68322318805,Diesel,manual,1,maruti,maruti swift
2018,290114.9022465333,33628.32004437342,Petrol,manual,1,maruti,maruti alto
2008,100544.34502492112,63478.53757550322,Petrol,manual,1,maruti,maruti alto
2018,925221.1559597722,42962.75785495634,Diesel,manual,1,maruti,maruti s-cross
2019,685105.1044351152,20520.718800977786,Diesel,manual,1,ford,ford freestyle
2013,195175.8643216543,108088.21805856732,Diesel,manual,1,ford,ford figo
2009,146036.02415712355,56112.39500813034,Petrol,manual,1,maruti,maruti wagon
2009,113602.6479229882,121582.94701894544,Petrol,manual,1,hyundai,hyundai accent
2010,315660.6978749772,118630.16701697194,Petrol,manual,1,toyota,toyota innova
2019,328779.8253166211,113382.80225431576,Cng,manual,1,maruti,maruti alto
2016,261737.336086004,130796.19084507014,Petrol,manual,1,maruti,maruti ritz
2010,143993.745839948,129191.78558842228,Petrol,manual,1,chevrolet,chevrolet aveo
2020,910490.0043932884,8333.736557095981,Petrol,manual,1,tata,tata altroz
2013,342344.1079519355,43303.17648686165,Petrol,manual,1,volkswagen,volkswagen polo
2010,164800.99778521416,79884.85213396295,Petrol,manual,1,hyundai,hyundai i10
2008,45808.2148696729,56426.97162918739,Petrol,manual,1,chevrolet,chevrolet spark
2008,161756.0877300591,82055.36347001251,Diesel,manual,1,mahindra,mahindra bolero
2008,147528.79844814556,102252.74887919512,Diesel,manual,1,mahindra,mahindra bolero
2010,302028.2491782915,89212.79880243973,Petrol,manual,1,skoda,skoda superb
2018,273247.9774681488,15641.58152508002,Petrol,manual,1,maruti,maruti alto
2016,350720.5688793075,44173.91813367312,Diesel,manual,1,tata,tata tiago
2010,215175.0635031643,46240.09183514423,Petrol,manual,1,maruti,maruti wagon
2016,381208.5187689171,44131.47177527836,Diesel,manual,1,tata,tata tiago
2015,253465.24651496997,29010.847214770747,Petrol,manual,1,maruti,maruti alto
2002,64421.65293264094,135063.19064903934,Petrol,manual,1,hyundai,hyundai santro
2016,393197.4170610671,37832.31815861769,Diesel,manual,1,tata,tata tiago
2008,174887.4016269395,135678.63812427103,Diesel,manual,1,skoda,skoda laura
2017,758054.1765828322,64933.39782072404,Diesel,manual,1,maruti,maruti ciaz
2015,1200453.9872719422,61990.18322614073,Diesel,automatic,1,mahindra,mahindra xuv500
2014,251741.4932426238,65213.279346656775,Petrol,manual,1,hyundai,hyundai eon
2019,1256437.3256466433,28210.715360200225,Diesel,manual,1,tata,tata safari
2014,849859.5938156685,61407.13318864217,Diesel,manual,1,mahindra,mahindra scorpio
2014,776478.681588737,53352.16758727757,Diesel,manual,1,mahindra,mahindra scorpio
2016,242818.47037597813,64773.98200947292,Petrol,manual,1,maruti,maruti alto
2011,292475.61899305385,87844.35132541847,Diesel,manual,1,hyundai,hyundai i20
2017,558655.8651590373,37888.8921494398,Diesel,manual,1,hyundai,hyundai grand
2015,109332.32992720684,39362.063817326925,Petrol,manual,1,tata,tata nano
2013,405402.4348580699,79709.87634582624,Diesel,manual,1,volkswagen,volkswagen polo
2013,394652.3285836213,89011.00200834249,Petrol,manual,1,maruti,maruti swift
2007,165900.0040152296,77170.47348027535,Diesel,manual,1,hyundai,hyundai verna
1998,916288.5184868382,36053.9723069979,Petrol,automatic,1,mercedes-benz,mercedes-benz e-class
2013,99390.90991178056,22700.132973421045,Petrol,manual,1,maruti,maruti alto
2014,313634.07495324285,84916.03266151714,Diesel,manual,1,tata,tata xenon
2013,88253.37577806514,28365.425506870284,Petrol,manual,1,maruti,maruti alto
2013,335942.5957758158,131496.2610546154,Diesel,manual,1,hyundai,hyundai verna
2013,181557.4217134974,40646.33109491235,Petrol,manual,1,maruti,maruti omni
2019,299530.4678951795,10500.275318231656,Petrol,manual,1,maruti,maruti alto
2019,387940.0397884605,11302.98720571186,Petrol,manual,1,renault,renault kwid
2012,209574.60086927668,80570.65513246393,Petrol,manual,1,hyundai,hyundai eon
2009,158169.75309728173,98685.06879621778,Diesel,manual,1,ford,ford fiesta
2003,57313.39834621923,4265.898813283459,Petrol,manual,1,maruti,maruti alto
2006,53980.303477680696,101768.50592156604,Petrol,manual,1,maruti,maruti alto
2009,79919.70548587851,85901.97498384245,Lpg,manual,1,maruti,maruti omni
2012,137089.27804062425,69907.82865585975,Petrol,manual,1,maruti,maruti alto
2008,118674.46894171966,81769.34488282316,Petrol,manual,1,hyundai,hyundai verna
2006,115642.56368959228,129936.81836752324,Diesel,manual,1,ford,ford fiesta
2012,256391.8028686293,128872.87046790142,Diesel,manual,1,tata,tata new
2016,488678.8175873739,52371.67292374216,Diesel,manual,1,toyota,toyota etios
2018,1234666.9223684531,49717.90495952358,Diesel,manual,1,mahindra,mahindra xuv500
2018,587891.3354633709,16564.534540761277,Diesel,manual,1,maruti,maruti baleno
2015,271274.0653472188,64346.3464412234,Petrol,manual,1,tata,tata zest
2015,75760.54152068512,60228.49874701739,Petrol,manual,1,tata,tata nano
2015,432322.2435744166,88758.69892536124,Diesel,manual,1,maruti,maruti swift
2017,298767.10264229897,74588.06709271364,Petrol,manual,1,renault,renault kwid
2012,321711.22787541687,31725.291339186133,Petrol,automatic,1,maruti,maruti wagon
2012,435090.27241969167,93992.0255925684,Diesel,manual,1,maruti,maruti swift
2009,189998.51133228664,115939.32720251044,Petrol,manual,1,hyundai,hyundai santro
2019,637073.4994585349,40513.45737070403,Petrol,manual,1,maruti,maruti swift
2017,531762.4952206144,3879.258186549679,Petrol,manual,1,hyundai,hyundai grand
