year,selling_price,km_driven,fuel,transmission,owner,brand,brand_model
2019,854709.165291291,11213.876060211896,Petrol,manual,,hyundai,hyundai elite
2017,467373.2774983497,64551.57443217158,Diesel,manual,,hyundai,hyundai grand
2017,833423.2070327012,60652.28095884268,Diesel,manual,,maruti,maruti ertiga
2013,272326.3808923716,45772.326223829084,Petrol,manual,,hyundai,hyundai santro
2006,111658.12846910881,87708.272808148,Diesel,manual,,tata,tata sumo
2018,329137.4688160408,28647.32301605833,Petrol,manual,,renault,renault kwid
2002,68701.89366615875,95123.5772892847,Petrol,manual,,maruti,maruti 800
2017,715976.043809584,70294.59151160312,Diesel,manual,,maruti,maruti vitara
2009,309840.6285450881,41986.03875407525,Petrol,manual,,honda,honda jazz
2017,715724.3605915488,44611.95872746966,Diesel,manual,,hyundai,hyundai i20
2017,1091667.211844449,60798.121157302,Diesel,manual,,maruti,maruti ertiga
2002,101764.40240397715,100894.0735845708,Diesel,manual,,tata,tata sumo
2010,170864.50333678414,149654.94443349654,Diesel,manual,,mahindra,mahindra xylo
2017,481384.6880267801,78766.46631565416,Diesel,manual,,maruti,maruti swift
2014,603363.1664232175,17421.90532166888,Petrol,manual,,maruti,maruti ertiga
2009,171349.68864319977,70318.15486319952,Diesel,manual,,hyundai,hyundai i20
2007,105516.68241209498,180409.80440627073,Petrol,manual,,maruti,maruti alto
2010,123781.95593241254,87009.75639150773,Petrol,manual,,maruti,maruti alto
2006,140599.51888466525,81938.86561783486,Petrol,manual,,hyundai,hyundai getz
2011,175233.39639478058,159960.81335583708,Petrol,manual,,maruti,maruti wagon
2019,826153.481972969,32914.64181951239,Diesel,manual,,mahindra,mahindra bolero
2018,695726.3240435241,17668.137647809614,Petrol,manual,,hyundai,hyundai i20
2010,97221.10847186534,75887.55869405386,Petrol,manual,,maruti,maruti wagon
2017,302516.1487466127,20838.304564347643,Petrol,manual,,maruti,maruti alto
2009,288868.4410858163,56410.169954669385,Petrol,manual,,hyundai,hyundai i20
2010,253155.47587569166,103843.35047719047,Petrol,manual,,hyundai,hyundai i20
2013,509289.1759242651,34092.352324477295,Diesel,manual,,hyundai,hyundai verna
2013,410256.6932529092,133849.93872474748,Diesel,manual,,mahindra,mahindra xylo
2011,457879.7557814658,72908.85423683775,Diesel,manual,,mahindra,mahindra bolero
2013,324423.7941187894,43632.974339466826,Petrol,manual,,maruti,maruti ertiga
2017,373409.7006706146,20108.034290911528,Petrol,manual,,honda,honda brio
2013,217195.87610759446,53806.09097823703,Petrol,manual,,toyota,toyota etios
2013,116663.51699328415,48098.047323130326,Petrol,manual,,maruti,maruti alto
2012,409566.0402062346,57569.1529719067,Petrol,manual,,maruti,maruti swift
2011,606256.0994231735,83567.34728666458,Diesel,automatic,,mahindra,mahindra scorpio
2011,325608.45534852403,80353.41936250014,Diesel,manual,,mahindra,mahindra bolero
2020,1265787.6916704166,28938.74016492024,Diesel,manual,,mahindra,mahindra xuv500
2018,393412.0456928726,3830.1208619527083,Petrol,manual,,tata,tata tiago
2018,1381924.5100662282,8671.857881521573,Diesel,manual,,mahindra,mahindra marazzo
2015,721794.540587343,13404.311846695888,Diesel,manual,,renault,renault duster
2018,238111.735435976,25369.961035856504,Petrol,manual,,hyundai,hyundai eon
2014,321503.07218503003,41991.681230142996,Petrol,manual,,maruti,maruti wagon
2012,134586.01674034016,31543.373972999045,Petrol,manual,,chevrolet,chevrolet spark
2019,734958.8060272756,14014.012695202118,Petrol,manual,,maruti,maruti baleno
2015,161208.17111988395,82212.44419450649,Petrol,manual,,hyundai,hyundai eon
2017,535234.7260619587,10305.95374178192,Petrol,manual,,ford,ford figo
2018,626610.5248661197,13567.0624686172,Diesel,manual,,ford,ford figo
2009,267083.1774967468,40340.64508637239,Petrol,manual,,hyundai,hyundai i10
2016,541117.1715961198,51951.103327533536,Diesel,manual,,mahindra,mahindra bolero
2015,465147.5640157876,26345.287298234678,Petrol,manual,,hyundai,hyundai verna
2014,346674.8357331393,26753.066741145736,Petrol,manual,,chevrolet,chevrolet sail
2014,491378.1246561201,64021.25418314826,Diesel,manual,,honda,honda city
2017,513860.35703245504,50928.740892453105,Petrol,manual,,hyundai,hyundai grand
2015,389407.33316181984,234816.05325798504,Diesel,manual,,mahindra,mahindra bolero
2013,335371.4390267883,52638.66910913437,Petrol,manual,,hyundai,hyundai grand
2015,531616.6956778688,8009.888031975327,Petrol,manual,,maruti,maruti baleno
2019,402858.5833458456,19338.80863784791,Petrol,manual,,tata,tata tiago
2005,79889.57468039196,41207.68041000676,Petrol,manual,,maruti,maruti wagon
2011,110224.21370556991,50268.71977732633,Diesel,manual,,chevrolet,chevrolet beat
2009,170984.20525339153,38971.361958512236,Petrol,manual,,maruti,maruti a-star
2015,261783.96768470004,42196.85659691744,Petrol,manual,,datsun,datsun go
2011,379005.14812111465,71774.86663920063,Diesel,manual,,skoda,skoda yeti
2002,65831.8483729983,89033.19385265149,Petrol,manual,,maruti,maruti zen
2018,939928.9128713626,25938.711323749547,Diesel,manual,,hyundai,hyundai verna
2017,700640.3181643432,23386.60746962714,Diesel,manual,,ford,ford aspire
2013,1814940.140647604,193126.7234671161,Diesel,automatic,,bmw,bmw 3
2017,1099035.7170042966,34135.65381679182,Diesel,manual,,maruti,maruti ertiga
2011,1263882.136508896,51963.617749000834,Diesel,automatic,,bmw,bmw x1
2016,1839520.210238393,121897.9718685363,Diesel,manual,,toyota,toyota innova
2007,165129.57362192118,107087.03599708836,Diesel,manual,,chevrolet,chevrolet tavera
2012,506758.17874363717,163300.78439118655,Petrol,automatic,,mitsubishi,mitsubishi outlander
2012,838241.0714708924,202711.8150615769,Diesel,manual,,mahindra,mahindra xuv500
2019,851213.6580482202,27910.879138426913,Diesel,manual,,maruti,maruti baleno
2017,761159.3593652213,83938.38959847331,Diesel,manual,,ford,ford figo
2018,779913.6987683397,24419.295486885327,Diesel,manual,,maruti,maruti swift
2017,554306.741537793,23016.13958668073,Petrol,manual,,hyundai,hyundai i20
2012,358032.8454777058,123503.15137516827,Diesel,manual,,renault,renault duster
2008,263734.9986618615,131809.57792130063,Diesel,manual,,maruti,maruti swift
2011,641031.0907444763,132513.87326475576,Diesel,manual,,ford,ford endeavour
2007,351041.4704066922,81366.06046259591,Diesel,manual,,mahindra,mahindra scorpio
2006,82701.74016631572,129484.89081403203,Petrol,manual,,maruti,maruti baleno
2003,53158.36888643513,140029.30354671547,Diesel,manual,,tata,tata indica
2018,866928.45605927,29246.07390501278,Diesel,manual,,hyundai,hyundai verna
2014,303904.2104434773,39934.69241943133,Petrol,manual,,maruti,maruti wagon
2002,133851.59887839408,36887.09218530977,Petrol,manual,,tata,tata indica
2015,493143.46932331385,58213.716198763024,Diesel,manual,,maruti,maruti swift
2012,289665.06598943117,54287.1720166915,Diesel,manual,,toyota,toyota etios
2013,58320.65599304692,29937.115681244297,Petrol,manual,,tata,tata nano
2016,348064.63200629177,26378.15123351548,Petrol,manual,,hyundai,hyundai grand
2019,736665.6627594284,6781.981693734793,Diesel,manual,,hyundai,hyundai grand
2017,786239.4224552774,48701.61615270909,Diesel,manual,,maruti,maruti ertiga
2006,236313.68004753158,237108.33814229534,Diesel,manual,,mahindra,mahindra bolero
2018,990249.5365148782,16283.17224067463,Diesel,manual,,mahindra,mahindra scorpio
2013,397067.5863135206,108466.45480161141,Petrol,manual,,volkswagen,volkswagen polo
2015,360041.9873894719,77298.58150600678,Diesel,manual,,hyundai,hyundai xcent
2012,157475.1762558173,75873.78446159449,Diesel,manual,,chevrolet,chevrolet beat
2017,601122.5369753473,33201.3794868911,Petrol,manual,,maruti,maruti swift
2013,327813.69665063376,75583.74899709858,Diesel,manual,,maruti,maruti ritz
2014,174669.7650911832,58451.447358691,CNG,manual,,tata,tata indigo
2012,218337.68500829488,75707.35778983994,CNG,manual,,maruti,maruti eeco
2014,208188.21576276244,46134.11358908077,Petrol,manual,,maruti,maruti estilo
2007,236696.0070790165,98115.20705103801,Petrol,manual,,maruti,maruti swift
2015,404412.436009857,104413.21489167698,Diesel,manual,,tata,tata zest
2014,491900.2738806479,134042.06979686805,Diesel,manual,,maruti,maruti swift
2018,284835.3527653118,26447.203902239256,Petrol,automatic,,maruti,maruti alto
2011,135343.45546915344,23672.013784404386,Petrol,manual,,maruti,maruti alto
2007,102809.65745629986,75380.66331190374,Petrol,manual,,maruti,maruti sx4
2014,520032.391982443,58059.056074662396,Diesel,manual,,mahindra,mahindra scorpio
2010,134296.5820167199,84609.73469675814,CNG,manual,,hyundai,hyundai santro
2010,257105.49575415027,69401.12320437144,Diesel,manual,,chevrolet,chevrolet cruze
2013,144057.14935055256,87772.12435055041,Diesel,manual,,ford,ford figo
2017,256214.35112398048,38099.084892392646,Petrol,manual,,renault,renault kwid
2014,361186.15549520554,74550.15930520091,Diesel,manual,,maruti,maruti swift
2012,207316.2938522179,53064.23020421296,Petrol,manual,,hyundai,hyundai eon
2012,587685.8423032537,80635.07626401524,Diesel,manual,,mahindra,mahindra xuv500
2018,325358.1186597626,28298.102429204813,Petrol,manual,,renault,renault kwid
2017,937210.9318550318,69216.19743074931,Diesel,automatic,,skoda,skoda rapid
2012,556523.5705593451,195275.12880934618,Diesel,manual,,mahindra,mahindra xuv500
2009,117601.12917833847,70599.53834097552,Petrol,manual,,chevrolet,chevrolet spark
2000,55112.508390985226,45029.60831634969,Petrol,manual,,maruti,maruti 800
2010,298410.568369782,102374.40688722525,Diesel,manual,,chevrolet,chevrolet tavera
2007,200654.95919825387,57284.3475083307,Petrol,manual,,ford,ford fiesta
2013,366819.25578953594,111437.74284251606,Diesel,manual,,maruti,maruti ertiga
2011,273573.9326243758,112443.33082872086,Diesel,manual,,tata,tata manza
2017,386311.9442331532,30549.469921271368,Petrol,manual,,maruti,maruti swift
2010,250589.75302030207,38905.83338282944,Petrol,manual,,hyundai,hyundai i20
2019,602957.8082263229,9644.976386360104,Petrol,manual,,hyundai,hyundai grand
2010,171385.71710439317,42173.568009883595,Petrol,manual,,maruti,maruti zen
2011,474090.50283758284,206620.25112020827,Diesel,manual,,toyota,toyota innova
2019,339312.36980880046,13112.343610270605,Petrol,automatic,,tata,tata tiago
2018,876479.4061110886,52429.6934539773,Diesel,manual,,maruti,maruti vitara
2011,268853.6240476253,81107.1325927494,Petrol,manual,,maruti,maruti swift
2019,622160.9769869752,10866.228889820117,Petrol,manual,,maruti,maruti swift
2017,624840.8460939227,89837.49562018343,Diesel,manual,,maruti,maruti swift
2016,140972.70748721703,37504.2715567235,Petrol,manual,,maruti,maruti alto
2006,83111.61857437003,68737.24129758497,Petrol,manual,,maruti,maruti wagon
2017,567720.3553997311,31956.41348806709,Petrol,manual,,hyundai,hyundai i20
2014,189992.1709335931,46073.597165115425,Petrol,manual,,hyundai,hyundai eon
1999,46067.462870610165,98439.04137273112,Petrol,manual,,hyundai,hyundai santro
2007,93308.75592771015,79212.18269535522,Petrol,manual,,maruti,maruti wagon
2016,905955.4743010101,82266.29128655494,Diesel,manual,,tata,tata safari
2006,240666.59457339923,221893.89254874908,Petrol,manual,,mahindra,mahindra scorpio
2010,398782.9059822318,48287.02118834347,Diesel,manual,,mahindra,mahindra bolero
2015,338137.4169999451,47758.957850277126,Petrol,manual,,datsun,datsun go
2014,1045182.8474853016,103112.79409592901,Diesel,manual,,toyota,toyota fortuner
2014,510314.88830112095,45636.8012872369,Diesel,manual,,ford,ford ecosport
2018,1459817.519645996,40017.7784950217,Diesel,automatic,,mahindra,mahindra xuv500
2017,467220.2482334124,175911.43771025684,Diesel,manual,,mahindra,mahindra supro
2007,67045.3992581901,183322.41535567492,Petrol,manual,,maruti,maruti alto
2007,98580.71047470902,57198.30429712401,Petrol,manual,,maruti,maruti 800
2008,383037.4412985806,109329.23360956278,Diesel,manual,,ford,ford endeavour
2004,82608.16218607704,60267.44915005502,Petrol,manual,,maruti,maruti wagon
2016,320151.3520242779,31186.224320597772,Petrol,manual,,maruti,maruti alto
2017,394228.66025042,32642.751214026157,Diesel,manual,,mahindra,mahindra kuv
2009,252570.82282284304,73682.04845903888,Petrol,manual,,maruti,maruti swift
2010,249410.07641109126,118857.370828006,Diesel,manual,,tata,tata new
2012,228084.18685613587,85069.09258364086,Diesel,manual,,maruti,maruti swift
2015,1509963.4442866882,119886.02841305353,Diesel,manual,,toyota,toyota fortuner
2018,505878.39023945516,17226.321656728127,Petrol,manual,,honda,honda brio
2018,516758.5883728073,22967.952419275367,Petrol,manual,,honda,honda brio
2008,70730.97600791561,36471.740081784286,Petrol,manual,,chevrolet,chevrolet spark
2013,210054.26652207473,113489.5794501593,Diesel,manual,,chevrolet,chevrolet sail
2019,520437.50250424194,7625.572242734492,Petrol,manual,,tata,tata tiago
2011,135773.18629647934,45611.3441235444,Diesel,manual,,maruti,maruti ritz
2018,918376.0655321124,9830.748177509307,Diesel,manual,,maruti,maruti vitara
2019,337918.98489148065,29098.89707142033,Petrol,manual,,hyundai,hyundai santro
2011,569311.3055346073,60714.58661780449,Diesel,manual,,ford,ford endeavour
2017,335158.5150128653,93896.95069723873,Petrol,manual,,hyundai,hyundai verna
2017,1048884.9793173405,22981.74200545551,Diesel,manual,,honda,honda city
2011,275742.1122403412,142053.90438887945,Diesel,manual,,hyundai,hyundai verna
2015,249851.21611745178,39210.94405095645,Petrol,manual,,hyundai,hyundai eon
2011,125390.5937872615,50912.11204182581,Petrol,manual,,ford,ford figo
2004,134986.8507489264,46647.50244486254,Petrol,manual,,maruti,maruti wagon
2004,262114.1602797505,19766.907519152348,Diesel,manual,,ford,ford endeavour
2011,262332.5637550934,145740.78907307223,Diesel,manual,,volkswagen,volkswagen jetta
2015,466775.49773928116,29587.30187892886,Diesel,manual,,volkswagen,volkswagen polo
2015,390368.7128417844,73545.91832230109,Petrol,manual,,hyundai,hyundai grand
2015,658645.6816379213,54644.07597718537,Petrol,manual,,hyundai,hyundai i20
2012,1345092.7439203914,88962.7173221927,Diesel,automatic,,audi,audi q5
2013,373791.3723256923,88351.98703805357,Diesel,manual,,renault,renault duster
2011,217292.16437996418,64821.4314213522,Diesel,manual,,ford,ford figo
2012,302075.76017427153,89692.72545897665,Petrol,manual,,honda,honda brio
2018,273839.82758216705,109562.24616182018,Petrol,manual,,maruti,maruti omni
2015,551680.5063523696,130339.10957172044,Diesel,manual,,honda,honda mobilio
2012,301429.022368658,86889.8994197053,Petrol,automatic,,honda,honda brio
2009,370440.1777117794,47299.24785782668,Petrol,manual,,honda,honda accord
2011,165224.55342097935,83893.72047755217,Diesel,manual,,mahindra,mahindra bolero
2015,239388.087723826,44321.7420357742,Petrol,manual,,ford,ford figo
2013,548920.5738275738,58962.12910453723,Diesel,manual,,mahindra,mahindra xuv500
2011,74058.92995960856,16782.987822042094,Petrol,manual,,tata,tata nano
2016,635107.4457728667,25079.117538763025,Petrol,manual,,hyundai,hyundai i20
2011,225285.4847263922,91810.48483567924,Diesel,manual,,tata,tata indigo
2009,156191.18361238952,135319.17662174773,Diesel,manual,,tata,tata indica
2006,68711.87409933598,125510.01127007995,Petrol,manual,,maruti,maruti alto
2006,124055.8913696154,61774.82593814619,Petrol,manual,,maruti,maruti zen
2014,262161.82908365485,100389.33258082575,Diesel,manual,,maruti,maruti swift
2017,358030.4317480336,32945.570261597546,Petrol,manual,,renault,renault kwid
2012,195818.9772051509,48380.92253673207,Petrol,manual,,chevrolet,chevrolet beat
2012,290578.01436988934,77612.6173729119,Diesel,manual,,maruti,maruti swift
2018,309193.15653838794,4232.352717293317,Petrol,manual,,maruti,maruti alto
2018,382736.7706300624,21286.4029653661,Petrol,automatic,,maruti,maruti wagon
2019,563191.92969954,11409.654212064648,Petrol,manual,,tata,tata tiago
2016,543948.7306204222,76008.20929064925,Diesel,manual,,maruti,maruti ertiga
2018,699238.2054591489,58454.64836036294,Diesel,manual,,mahindra,mahindra tuv
2001,41399.88209552496,94244.6065437466,Petrol,manual,,maruti,maruti 800
2018,231121.30415813052,19957.67709635698,Petrol,manual,,maruti,maruti omni
2019,532134.3343031302,1433.1117009779348,Petrol,manual,,hyundai,hyundai santro
2015,395010.0541329131,14557.5265219675,Petrol,manual,,tata,tata zest
2019,1711916.1180349935,4492.9905283455155,Diesel,automatic,,mahindra,mahindra xuv500
2012,329041.7679451459,71069.13621666058,Diesel,manual,,volkswagen,volkswagen polo
2008,212447.8909214152,96739.4385372966,Diesel,manual,,hyundai,hyundai verna
2011,216794.65656079192,92796.74882245107,Petrol,manual,,chevrolet,chevrolet beat
2015,1191133.5574831208,72961.55390101208,Diesel,manual,,toyota,toyota innova
2011,140656.8004865871,66406.01140853061,Diesel,manual,,tata,tata indica
2013,185613.65838914286,26057.499625201694,Petrol,manual,,hyundai,hyundai eon
2018,988021.8022878824,23900.22005731895,Diesel,manual,,maruti,maruti vitara
2014,386226.1788707524,108370.73641463819,Diesel,manual,,renault,renault duster
2009,123835.04706013671,110347.64340689991,Petrol,manual,,hyundai,hyundai i10
2015,599685.7470351123,67388.95778748133,Diesel,manual,,maruti,maruti swift
2005,107192.45467735897,86566.87180888867,Petrol,manual,,maruti,maruti swift
2012,495581.9395863959,99785.08899848178,Diesel,manual,,renault,renault duster
2009,130049.65287516506,101186.09552244449,Petrol,manual,,maruti,maruti alto
2011,166784.21578454916,172512.1982872375,Diesel,manual,,ford,ford figo
2005,86245.41548670718,54748.1170431081,Petrol,manual,,maruti,maruti wagon
2009,288168.74154098827,118083.32403585761,Diesel,manual,,maruti,maruti swift
2011,295599.0054954173,74895.931001841,Diesel,manual,,volkswagen,volkswagen vento
2018,283008.97912589647,18400.140219149533,Petrol,manual,,datsun,datsun go
2010,133527.0232122143,64035.99835287545,Petrol,manual,,chevrolet,chevrolet beat
2015,272954.8867428131,31127.969129234993,Petrol,manual,,maruti,maruti alto
2012,359161.00768815185,126316.36587221338,Diesel,manual,,maruti,maruti swift
2012,192260.65503885233,103892.52435761341,LPG,manual,,hyundai,hyundai eon
2012,161564.70385101734,84650.13399529026,Petrol,manual,,maruti,maruti alto
2011,288643.08205962006,76461.10824755879,Diesel,manual,,volkswagen,volkswagen vento
2010,302124.2908489172,92101.72707716956,Diesel,manual,,maruti,maruti swift
2007,221597.63590518487,125090.41151456638,Diesel,manual,,mahindra,mahindra bolero
2014,611633.1678060561,49893.134156707194,Diesel,manual,,honda,honda mobilio
2015,511495.41681626975,88828.40805747786,Petrol,manual,,maruti,maruti ertiga
2018,827169.9874880024,4530.986715657019,Petrol,manual,,honda,honda br-v
2016,569412.8702949306,49065.30639740022,Petrol,manual,,hyundai,hyundai i20
2011,433907.42159522744,114912.19558506833,Diesel,manual,,toyota,toyota etios
2009,252377.63367687823,30775.478526970845,Petrol,manual,,hyundai,hyundai i10
2010,296627.3674627133,91309.80123652426,Diesel,manual,,maruti,maruti swift
2012,274041.76416213263,87145.11957931602,LPG,manual,,hyundai,hyundai santro
2019,655425.6234050939,13783.044561327039,Petrol,manual,,ford,ford figo
2018,645767.6159140684,44476.767767728226,Diesel,manual,,fiat,fiat avventura
2012,405377.7795639897,53510.02752583401,Diesel,manual,,ford,ford figo
2012,402262.3121410392,94833.4412525472,Diesel,manual,,ford,ford figo
2016,546658.5123956195,164999.75890299724,Diesel,manual,,ford,ford aspire
2013,545388.9664781322,98861.43993044666,Diesel,manual,,ford,ford ecosport
2009,302002.3199428397,208368.96548532235,Diesel,manual,,maruti,maruti swift
2012,487054.2791216933,72666.76922831527,Diesel,manual,,ford,ford fiesta
2014,801833.2215649028,87610.2811131305,Diesel,manual,,ford,ford ecosport
2010,354752.89302454935,76423.61143121037,Diesel,manual,,ford,ford figo
2013,960311.8169190122,94434.14878721038,Diesel,manual,,mahindra,mahindra xuv500
2006,189910.30358640882,104713.98633652106,Petrol,manual,,ford,ford ikon
2013,376561.07507234893,191772.01197868443,Diesel,manual,,fiat,fiat punto
2013,622020.5009210379,113067.67459802826,Diesel,manual,,ford,ford ecosport
2019,923948.8892388804,68078.56683694111,Diesel,manual,,honda,honda wr-v
2006,345958.6534946398,111458.81668063121,Diesel,manual,,skoda,skoda laura
2013,262034.20324409334,97687.17228112051,Diesel,manual,,maruti,maruti ritz
2009,229627.71629474356,122548.04847754103,Diesel,manual,,mahindra,mahindra xylo
2014,569288.0080451634,81230.32494380478,Diesel,manual,,honda,honda city
2016,467054.71205876186,53708.48536467575,Diesel,manual,,mahindra,mahindra scorpio
2019,610874.3581459983,27112.95365727536,Petrol,manual,,maruti,maruti baleno
2014,227138.2010116526,118821.78529705042,Diesel,manual,,tata,tata indigo
2013,321774.2196400547,71220.92058125447,Diesel,manual,,honda,honda amaze
2013,329393.2332954797,60349.59917641409,Diesel,manual,,maruti,maruti swift
2015,926676.5478876639,78586.20945636586,Diesel,manual,,hyundai,hyundai creta
2013,320052.53364455135,65481.7981155147,Diesel,manual,,toyota,toyota etios
2007,219089.42981844334,46754.81615286444,Diesel,manual,,maruti,maruti swift
2011,143407.34577229945,40830.793769682314,Petrol,manual,,maruti,maruti alto
2007,141287.93827167907,47554.595185602375,Petrol,manual,,maruti,maruti wagon
2016,616593.8273726634,570806.5730610335,Diesel,manual,,maruti,maruti sx4
2015,265637.5190972368,13662.142273802347,Petrol,manual,,renault,renault kwid
2017,2660340.398772018,44230.90725497884,Diesel,automatic,,toyota,toyota fortuner
2013,517578.112580153,69008.16686784665,Diesel,manual,,hyundai,hyundai verna
2015,545251.0832485362,74581.58357717723,Diesel,manual,,maruti,maruti ciaz
2013,415443.1358919898,50632.83371294249,Diesel,manual,,maruti,maruti swift
2013,968849.5664374777,77676.81265911082,Diesel,manual,,toyota,toyota innova
2012,557688.7029349795,63566.0488313754,Diesel,manual,,mahindra,mahindra scorpio
2014,506050.4978402586,71528.26804615186,Diesel,manual,,renault,renault duster
2017,1546363.2624723653,53567.390279779655,Diesel,manual,,hyundai,hyundai tucson
2015,273646.99402723275,24300.495480709687,Petrol,manual,,hyundai,hyundai eon
2012,1961425.081696565,67924.4928842287,Petrol,automatic,,jaguar,jaguar xf
2018,1349592.7243489928,11131.462372347369,Petrol,automatic,,hyundai,hyundai creta
2017,1038693.3358835747,11554.506514657554,Petrol,automatic,,hyundai,hyundai verna
2014,4479858.90707982,102758.27111807457,Diesel,automatic,,mercedes-benz,mercedes-benz gl-class
2016,674812.5903626848,6377.395125576809,Petrol,manual,,maruti,maruti swift
2015,778973.452065624,37082.550526276136,Diesel,manual,,maruti,maruti s-cross
2015,813793.9770500734,65840.07793474467,Petrol,manual,,hyundai,hyundai verna
2017,823573.7585602343,22229.853373644983,Petrol,automatic,,volkswagen,volkswagen polo
2015,412359.93253555114,62160.93425243222,Diesel,manual,,renault,renault pulse
2016,484901.944934131,43072.044964409084,Petrol,automatic,,maruti,maruti celerio
2014,403163.9317378191,34997.319446122565,Petrol,manual,,honda,honda brio
2016,794219.6084943264,70282.02498835606,Diesel,manual,,maruti,maruti baleno
2015,1069148.385151036,54872.46853604526,Diesel,automatic,,hyundai,hyundai creta
2015,848909.6506532998,62727.36542007839,Petrol,manual,,honda,honda city
2018,1636794.514393188,22795.085991422497,Diesel,automatic,,toyota,toyota innova
2016,2091245.695301325,49239.39420320652,Diesel,automatic,,bmw,bmw 3
2013,491172.0801095213,907.416701041862,Diesel,manual,,renault,renault duster
2018,3966202.1973394933,10976.922424096185,Diesel,automatic,,mercedes-benz,mercedes-benz c-class
2013,1649142.0531774366,76750.3873781451,Diesel,automatic,,audi,audi a4
2019,5171126.460641612,30690.0047131026,Diesel,automatic,,bmw,bmw x5
2016,564909.7987048016,51731.94474291037,Diesel,manual,,hyundai,hyundai creta
2012,235983.25127178745,107076.99487012607,Petrol,manual,,maruti,maruti sx4
2017,537530.0232509993,16446.14848602974,Petrol,automatic,,hyundai,hyundai grand
2016,707518.4321009556,7552.102063596421,Petrol,manual,,maruti,maruti swift
2015,586774.221311553,12465.484208116819,Petrol,manual,,maruti,maruti ertiga
2017,567950.0358431475,8451.424008478696,Petrol,automatic,,hyundai,hyundai grand
2016,234285.40566305505,40954.18049206109,Petrol,manual,,chevrolet,chevrolet beat
2017,2495121.4683127273,46181.0391812622,Diesel,automatic,,toyota,toyota fortuner
2015,725410.5230483782,42305.88503001511,Diesel,manual,,maruti,maruti s-cross
2012,231239.1442213693,43095.85040594697,Petrol,manual,,hyundai,hyundai i10
2013,1403907.23597552,53094.466462080665,Diesel,automatic,,audi,audi a6
2005,76106.46451171504,63415.81531088538,Petrol,manual,,hyundai,hyundai santro
2012,413171.16374439915,55917.720421301216,Diesel,manual,,skoda,skoda laura
2015,829526.6020151199,56929.162273862356,Petrol,manual,,hyundai,hyundai verna
2017,601457.082457085,41419.95634589739,Diesel,manual,,maruti,maruti swift
2013,435339.448737835,998.4546991729688,Diesel,manual,,renault,renault duster
2018,4052858.859219077,8828.418713445426,Diesel,automatic,,mercedes-benz,mercedes-benz c-class
2013,1731113.1860160502,71914.25766354857,Diesel,automatic,,audi,audi a4
2019,4735441.817823223,24308.484462245815,Diesel,automatic,,bmw,bmw x5
2016,575372.2519583897,57929.61340711537,Diesel,manual,,hyundai,hyundai creta
2012,231838.74044791126,109549.44843667318,Petrol,manual,,maruti,maruti sx4
2017,574397.6804106097,21882.361615612088,Petrol,automatic,,hyundai,hyundai grand
2016,634123.7663707425,7027.859144098544,Petrol,manual,,maruti,maruti swift
2015,655152.994662782,11445.22496565164,Petrol,manual,,maruti,maruti ertiga
2017,517552.2613123778,12505.281748342983,Petrol,automatic,,hyundai,hyundai grand
2016,233613.9420537852,41835.94612208704,Petrol,manual,,chevrolet,chevrolet beat
2017,2784317.2797133657,46485.25908164653,Diesel,automatic,,toyota,toyota fortuner
2015,715440.022676084,52786.443183389114,Diesel,manual,,maruti,maruti s-cross
2012,236051.27435672478,52920.78208192905,Petrol,manual,,hyundai,hyundai i10
2013,1242522.218876605,49193.41809198571,Diesel,automatic,,audi,audi a6
2005,72284.9123457369,58642.176741385265,Petrol,manual,,hyundai,hyundai santro
2012,397528.7268628076,61075.74938902083,Diesel,manual,,skoda,skoda laura
2015,780093.4801607993,61637.95989582958,Petrol,manual,,hyundai,hyundai verna
2017,563167.6723316921,41503.96666103716,Diesel,manual,,maruti,maruti swift
2013,428806.9698077709,974.7839926356584,Diesel,manual,,renault,renault duster
2018,3587335.3473651987,10698.969790360028,Diesel,automatic,,mercedes-benz,mercedes-benz c-class
2013,1437716.383407536,99862.78922726108,Diesel,automatic,,audi,audi a4
2019,4847893.647170798,25194.96549155853,Diesel,automatic,,bmw,bmw x5
2016,557135.7075083263,42487.95856104618,Diesel,manual,,hyundai,hyundai creta
2012,220829.04709124326,115224.66130588055,Petrol,manual,,maruti,maruti sx4
2017,532030.6087786085,16578.250414261536,Petrol,automatic,,hyundai,hyundai grand
2016,696755.9938274064,6256.806220568801,Petrol,manual,,maruti,maruti swift
2015,664911.0942367704,10331.673922090235,Petrol,manual,,maruti,maruti ertiga
2017,514329.5069652423,10721.953647248683,Petrol,automatic,,hyundai,hyundai grand
2016,243783.7504522694,44965.679490146984,Petrol,manual,,chevrolet,chevrolet beat
2017,2419866.227004304,55475.17605395359,Diesel,automatic,,toyota,toyota fortuner
2015,696027.0715829997,39037.26272901565,Diesel,manual,,maruti,maruti s-cross
2012,232248.83518937422,53235.70587633194,Petrol,manual,,hyundai,hyundai i10
2013,1177205.3580640976,58092.41589952897,Diesel,automatic,,audi,audi a6
2005,80916.49631524671,64957.116500483164,Petrol,manual,,hyundai,hyundai santro
2012,415519.969122762,60049.44282622971,Diesel,manual,,skoda,skoda laura
2015,783651.5642162528,64457.68764969719,Petrol,manual,,hyundai,hyundai verna
2017,586849.2846404308,49543.22957485534,Diesel,manual,,maruti,maruti swift
2013,471910.56507087214,822.7403082559815,Diesel,manual,,renault,renault duster
